Date,Time,Pick-up Location,Pick-up Latitude,Pick-up Longitude,Drop-off Location,Drop-off Latitude,Drop-off Longitude
2023-06-17,14:03,Orchard Road,1.304834,103.831833,Drop-off Location,1.2922739882386616,103.82450622691398
2024-05-14,12:22,Orchard Road,1.304834,103.831833,Drop-off Location,1.379319441673273,103.67003605300621
2021-12-31,06:24,Chinatown,1.284366,103.843005,Drop-off Location,1.3675104999121626,103.83609751984525
2023-02-09,11:05,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2974174143462291,103.70361796420818
2023-02-17,00:56,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2995971012132064,103.8208325838706
2023-02-17,00:10,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.302007211668984,103.60538067094485
2024-05-31,11:06,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2380127688846378,103.68740928001938
2023-08-17,10:53,Little India,1.306978,103.849222,Drop-off Location,1.263887770853752,103.74579227648873
2023-11-04,11:08,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3918188359976604,103.78212203202146
2022-06-28,01:26,Chinatown,1.284366,103.843005,Drop-off Location,1.3546455568396523,103.75495976928057
2023-10-11,16:49,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2679782133143733,103.61588784910565
2023-02-23,17:48,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.364915409151604,103.82775424613442
2024-02-23,09:00,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3150445456255753,103.89370735247692
2023-07-25,11:15,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2211661187615719,103.64541660764822
2023-03-29,12:05,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3930294093917368,103.66525808129573
2021-11-15,08:28,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2459973705087513,103.7052562329423
2023-01-07,12:10,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.274829317265135,103.65279828428496
2024-05-05,21:48,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2223745026221455,103.98123391086214
2022-04-29,18:23,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2358091888369815,103.61376736690829
2022-06-28,20:42,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.32960437086514,103.83477918425737
2023-11-21,07:56,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2142606877349744,103.85417447562929
2024-06-01,07:37,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2234011841320123,103.72137137361888
2024-06-13,06:57,Clarke Quay,1.290557,103.846659,Drop-off Location,1.276968168337518,103.75115826942576
2024-01-11,01:16,Orchard Road,1.304834,103.831833,Drop-off Location,1.278262789497921,103.79111087452392
2024-02-04,20:46,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3727582452024758,103.72594706898093
2022-11-07,05:18,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.204289402519035,103.88776295061041
2021-11-05,23:52,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3485436255477958,103.6936624972108
2023-08-24,01:47,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2258980744646841,103.96671891328624
2022-10-28,16:02,Chinatown,1.284366,103.843005,Drop-off Location,1.3723923461941914,103.70913573637331
2024-06-18,16:00,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2177682404683319,103.65362717112177
2022-03-16,04:24,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3356554479080913,103.82063942296281
2021-10-27,23:46,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2356815222352286,103.61439114067872
2024-04-07,10:20,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.390920975481199,103.69360299725064
2022-04-15,08:20,Chinatown,1.284366,103.843005,Drop-off Location,1.3064546392048262,103.62502872946432
2023-07-19,07:05,Little India,1.306978,103.849222,Drop-off Location,1.2504110813986316,103.81366365337146
2021-11-26,23:11,Chinatown,1.284366,103.843005,Drop-off Location,1.2352964515394744,103.87167579922595
2024-02-01,04:00,Orchard Road,1.304834,103.831833,Drop-off Location,1.265836063092174,103.68978447204228
2024-02-12,22:43,Little India,1.306978,103.849222,Drop-off Location,1.3765154610418764,103.6538468049601
2023-05-30,01:39,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2137039280375124,103.92997195237689
2024-02-03,18:10,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3021636908518215,103.6860826732732
2022-04-21,05:14,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2849030119943317,103.63130708002593
2024-04-10,06:10,Clarke Quay,1.290557,103.846659,Drop-off Location,1.372528917998395,103.96924546971853
2023-10-17,09:18,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3154055968641885,103.64776212995817
2024-02-20,14:30,Chinatown,1.284366,103.843005,Drop-off Location,1.299484959312976,103.61016338028736
2024-01-24,17:36,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2158392237160742,103.9541022542995
2023-03-09,13:34,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3327065675320366,103.80312574600133
2023-06-08,10:02,Sentosa Island,1.249404,103.830321,Drop-off Location,1.316370259410551,103.99149264154822
2022-11-07,08:30,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3473241890346088,103.79814421390716
2021-11-08,08:41,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3479561608509771,103.80468762435083
2023-07-01,23:20,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2609330952323092,103.96551000778769
2022-07-16,11:33,Orchard Road,1.304834,103.831833,Drop-off Location,1.248177817902072,103.83108908183554
2024-04-08,00:46,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3377443340082897,103.67979302562584
2022-07-06,20:23,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.311350740941759,103.9285920250189
2024-03-31,20:28,Chinatown,1.284366,103.843005,Drop-off Location,1.2178277313577464,103.9178338628281
2022-02-03,06:03,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2762054161435394,103.90854718843687
2023-03-29,22:40,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.328106100672534,103.6687537283799
2022-01-22,09:52,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3249388042895456,103.98484405968033
2022-01-06,05:16,Clarke Quay,1.290557,103.846659,Drop-off Location,1.200802544038219,103.89792525295493
2024-05-22,08:55,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2550184838578113,103.91441652500696
2022-10-23,02:04,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2662385389177584,103.82336622527966
2023-07-10,23:38,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.305141527114788,103.8020207247193
2024-03-05,00:50,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.20950367339809,103.69096292623226
2021-09-28,23:02,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2520822637867712,103.93538802761913
2021-12-30,21:21,Chinatown,1.284366,103.843005,Drop-off Location,1.3962511106367155,103.75751838815454
2022-08-02,18:56,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3283090951504444,103.98217417599402
2024-05-11,10:00,Chinatown,1.284366,103.843005,Drop-off Location,1.2246834878504664,103.74334265172322
2022-12-22,11:50,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3664674882752175,103.83765364381613
2024-03-04,02:39,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2567326779222152,103.88766921172159
2022-07-21,14:11,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3142405919130093,103.79442867663971
2022-10-24,01:40,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3941683167845424,103.70162659904526
2023-08-25,11:27,Little India,1.306978,103.849222,Drop-off Location,1.2646484671340807,103.75264006634053
2023-01-02,02:43,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3279659535862356,103.94860228342945
2023-03-31,13:28,Chinatown,1.284366,103.843005,Drop-off Location,1.3532490099207304,103.68325215564307
2023-11-13,21:25,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3879325157765448,103.88472688738683
2023-06-08,09:27,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3682036487298437,103.7010832079147
2022-09-15,11:33,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2137885014695635,103.85251308941574
2022-01-31,13:19,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3283614450334238,103.8329436133311
2021-10-07,17:22,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3527419594454229,103.81170191373334
2022-12-23,07:32,Chinatown,1.284366,103.843005,Drop-off Location,1.2254917423927354,103.8919372078734
2023-12-24,10:40,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3212550682579742,103.8570603390139
2023-11-26,08:40,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2211039498591236,103.93770616422385
2023-12-14,15:44,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.215976704686315,103.66965633407462
2021-12-10,14:54,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3545088455581162,103.90207055475162
2023-02-01,08:38,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3012006163291694,103.79524915250332
2022-07-26,06:07,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2473103169973039,103.94474379148711
2023-09-14,21:25,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.322835157062592,103.63463792034061
2024-01-28,18:46,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3419881007895496,103.76993010090486
2023-04-04,01:21,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.345969480283343,103.8409055819837
2023-02-05,08:40,Orchard Road,1.304834,103.831833,Drop-off Location,1.2057037984680288,103.9489576871925
2022-08-25,08:06,Sentosa Island,1.249404,103.830321,Drop-off Location,1.201558689944376,103.83788698017584
2023-12-18,12:04,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2433937463706426,103.97210102652899
2024-01-27,00:19,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2330565295460254,103.69248701790234
2023-01-05,15:46,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.217739799805034,103.7210247942616
2021-10-24,06:15,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3240123054073485,103.91322591671307
2023-03-09,14:52,Little India,1.306978,103.849222,Drop-off Location,1.236237119210555,103.88200279836707
2023-02-13,07:49,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3953679949465374,103.79926697678901
2022-04-10,11:41,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3398005279029908,103.89840798693439
2024-03-23,01:53,Little India,1.306978,103.849222,Drop-off Location,1.28260703416827,103.86720885690809
2023-09-26,15:57,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3214382374568285,103.61860982942147
2024-04-08,18:27,Orchard Road,1.304834,103.831833,Drop-off Location,1.348077248484725,103.88037159172134
2023-09-13,14:25,Chinatown,1.284366,103.843005,Drop-off Location,1.2308426170888043,103.73434483175181
2021-12-15,02:46,Little India,1.306978,103.849222,Drop-off Location,1.2088950505522058,103.72793457189955
2022-10-08,15:38,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2293698213584938,103.971394929538
2023-01-14,10:45,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2545906724649005,103.61347979106968
2024-04-22,02:34,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.340800816970939,103.90883267622887
2022-07-16,03:16,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2766711245639395,103.74808838850784
2023-10-29,02:09,Little India,1.306978,103.849222,Drop-off Location,1.3476890075795427,103.75486681578434
2023-02-12,13:16,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3394761797741959,103.78213134339906
2022-10-09,19:48,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2038363086287596,103.9117011471177
2022-07-25,15:39,Orchard Road,1.304834,103.831833,Drop-off Location,1.3599517893659419,103.62291397759587
2021-11-16,09:36,Orchard Road,1.304834,103.831833,Drop-off Location,1.228645949676787,103.63255680949385
2023-06-18,22:11,Sentosa Island,1.249404,103.830321,Drop-off Location,1.326689984134832,103.93145744809827
2023-08-09,02:10,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3639804494736854,103.69664060546098
2023-11-19,07:47,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2096386303054512,103.8552114715652
2021-12-30,22:07,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3722905025395535,103.97597197652709
2024-01-27,06:21,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3798015419285732,103.95534039150807
2022-07-03,05:50,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2990961876854819,103.87413560761468
2022-07-06,04:32,Little India,1.306978,103.849222,Drop-off Location,1.2625449090710303,103.93401913157919
2021-10-20,23:08,Orchard Road,1.304834,103.831833,Drop-off Location,1.3020951875846338,103.97602710145036
2024-06-14,02:12,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3936351559721238,103.7139460146904
2023-02-27,00:27,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2128785131554547,103.94682213033384
2023-08-30,20:27,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3211381886686253,103.91837904396948
2023-01-22,04:43,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2515750980887859,103.82884011828533
2023-07-11,13:54,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2794157360486307,103.75541963859528
2024-05-23,21:07,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2812857735028174,103.92604023037687
2023-09-27,14:47,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2841384891673417,103.63033631568966
2023-04-29,03:35,Clarke Quay,1.290557,103.846659,Drop-off Location,1.357050310623741,103.96730708339614
2022-11-12,19:23,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3447467557238828,103.60414181966549
2022-11-17,17:40,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3134571308500707,103.62838525652039
2022-11-03,02:22,Orchard Road,1.304834,103.831833,Drop-off Location,1.3495594343274409,103.76793477157334
2022-11-16,15:26,Clarke Quay,1.290557,103.846659,Drop-off Location,1.35600872552911,103.69805662454232
2023-06-05,03:59,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.358528119001254,103.6889301173319
2023-08-17,10:55,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2666826806964888,103.84703850040437
2023-08-21,02:07,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3762298502714334,103.95635555246139
2022-12-14,21:49,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2945529935555082,103.95774586052329
2023-08-28,07:32,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3354805235447285,103.69824552209676
2024-06-08,01:17,Orchard Road,1.304834,103.831833,Drop-off Location,1.3784512780823426,103.87404932703676
2023-06-15,13:27,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3956508160482075,103.71682630863056
2024-03-18,08:09,Orchard Road,1.304834,103.831833,Drop-off Location,1.2435973320496971,103.63003966727179
2023-11-09,19:15,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3854810600016776,103.92674811597644
2023-11-18,12:20,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3040236654500699,103.95284706598798
2023-06-24,15:46,Orchard Road,1.304834,103.831833,Drop-off Location,1.2547393270687823,103.60703058036961
2023-08-21,16:20,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2685939524762135,103.73597303432744
2024-04-15,10:11,Little India,1.306978,103.849222,Drop-off Location,1.3088231962189352,103.63468757020648
2022-10-05,19:43,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2441582135262186,103.69167693919464
2023-09-04,09:00,Little India,1.306978,103.849222,Drop-off Location,1.3509355738656157,103.70968395506263
2023-05-16,00:28,Little India,1.306978,103.849222,Drop-off Location,1.2728138412568997,103.62017310020464
2022-03-01,22:57,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3309534578792528,103.65040594783838
2022-01-12,11:45,Orchard Road,1.304834,103.831833,Drop-off Location,1.330775328894476,103.7026326301392
2024-01-28,13:25,Orchard Road,1.304834,103.831833,Drop-off Location,1.3300248505981889,103.74756594966074
2022-12-16,15:33,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2105055806779912,103.86279049540376
2022-11-23,20:04,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3308023532511621,103.85492685245431
2022-11-01,07:32,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3936518416330246,103.87744326644358
2023-12-16,22:32,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3189098268682267,103.8659909583174
2023-10-05,02:43,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3086844724339592,103.80829711921257
2022-02-07,21:52,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.387349666455143,103.74270824628337
2023-11-05,01:38,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.296412220319637,103.93679415636673
2023-01-08,05:17,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2456528090880281,103.90463857578443
2024-03-14,03:53,Little India,1.306978,103.849222,Drop-off Location,1.3327905807689064,103.72239083396914
2024-03-03,04:31,Clarke Quay,1.290557,103.846659,Drop-off Location,1.228233341012824,103.926457227778
2022-12-31,02:47,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3037345384485057,103.98186163256766
2024-02-26,23:44,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2644581382121973,103.79734322476801
2024-05-26,12:27,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3425206992244383,103.70538697457077
2021-10-22,19:47,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3982459389661113,103.91799325799334
2024-02-01,15:57,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.232568215943748,103.97391812517716
2023-07-24,12:15,Orchard Road,1.304834,103.831833,Drop-off Location,1.363424920738983,103.9361264273718
2024-01-16,10:56,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.226547909027013,103.63476687120955
2022-09-22,05:48,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.330346325237793,103.89327719242775
2023-05-15,01:07,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2329407257420517,103.7704494343034
2024-02-24,20:59,Clarke Quay,1.290557,103.846659,Drop-off Location,1.205446640607823,103.84252179002702
2023-11-01,16:01,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2988791219929294,103.9018484271995
2022-02-22,11:32,Orchard Road,1.304834,103.831833,Drop-off Location,1.2284262137366788,103.90394231409276
2023-05-11,16:59,Chinatown,1.284366,103.843005,Drop-off Location,1.358991461974651,103.98584220618679
2022-11-28,11:57,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3967784308378222,103.97257886921648
2023-10-08,08:00,Chinatown,1.284366,103.843005,Drop-off Location,1.2795959897647575,103.73551884338146
2024-05-31,05:31,Chinatown,1.284366,103.843005,Drop-off Location,1.2062615038728797,103.94707743831296
2022-10-16,09:15,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.373973013671679,103.6938644499926
2023-07-27,14:07,Orchard Road,1.304834,103.831833,Drop-off Location,1.2578594268879304,103.94472574866228
2022-04-18,18:55,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2525908723613586,103.76638972052602
2023-02-05,01:49,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3634676855860832,103.69777284712745
2023-01-09,00:08,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2855982572642841,103.67407340903533
2022-04-29,06:43,Chinatown,1.284366,103.843005,Drop-off Location,1.303654835920678,103.87076473171336
2021-10-15,11:07,Chinatown,1.284366,103.843005,Drop-off Location,1.3989639504736326,103.7058345741488
2023-06-21,13:20,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2194162881074846,103.66910173877385
2024-02-26,13:42,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3497718086281072,103.69765159674314
2024-01-22,15:22,Orchard Road,1.304834,103.831833,Drop-off Location,1.3470026097190886,103.60840996849359
2022-07-07,09:53,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2170895893747589,103.90505379564156
2024-06-15,18:16,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2693953443516266,103.79991588476081
2021-12-14,21:30,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2425627188711204,103.8441081060254
2022-02-10,21:26,Little India,1.306978,103.849222,Drop-off Location,1.2058555705029885,103.83010840325211
2022-06-19,13:20,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3584216647015763,103.95440326681783
2022-10-25,07:49,Orchard Road,1.304834,103.831833,Drop-off Location,1.2803196025822794,103.63843644451863
2022-05-09,10:55,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.28252126126566,103.83084657266888
2023-07-08,17:53,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3264420445438236,103.98676995464153
2022-04-16,22:00,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3575868076210114,103.88034847968845
2023-07-08,15:09,Chinatown,1.284366,103.843005,Drop-off Location,1.209315729491674,103.78570977169431
2022-12-12,16:06,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3077375957741557,103.96357368333963
2022-04-18,07:20,Sentosa Island,1.249404,103.830321,Drop-off Location,1.209603248537365,103.9064792752888
2022-10-01,21:49,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2807378071044095,103.686809385474
2022-04-19,23:43,Little India,1.306978,103.849222,Drop-off Location,1.3871896919788829,103.61921495794004
2022-08-10,14:31,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2592354866062074,103.91012994125617
2022-12-12,14:35,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3632245394688212,103.68933525570868
2023-08-28,21:01,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2893703811892867,103.78674795266889
2021-11-13,15:21,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2170437474672715,103.60018357924164
2023-07-03,03:10,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2136005156299756,103.70513463341568
2023-10-03,18:14,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3001069385873576,103.70423377652651
2021-11-09,13:09,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2660021536593082,103.6515803203312
2022-10-05,11:26,Little India,1.306978,103.849222,Drop-off Location,1.3041077890701,103.83148066181981
2022-07-19,02:24,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3260989467282656,103.91810640102099
2023-04-25,14:39,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2348618033350915,103.70056066803919
2023-10-12,21:11,Little India,1.306978,103.849222,Drop-off Location,1.207432461063749,103.71083223098509
2023-02-28,01:58,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.230360405792045,103.99836776490531
2022-02-28,20:32,Little India,1.306978,103.849222,Drop-off Location,1.2177033236203625,103.78823656547681
2022-04-12,01:39,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3828139121316785,103.6728380329163
2023-01-10,12:20,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3383957690576431,103.98859091866612
2023-04-04,13:37,Chinatown,1.284366,103.843005,Drop-off Location,1.3674548735023861,103.97620053344309
2023-02-02,23:50,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2197438012267972,103.92551240791727
2023-06-15,08:22,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2651918910857027,103.9988511013534
2023-10-25,11:41,Chinatown,1.284366,103.843005,Drop-off Location,1.2884206681880201,103.88715855834837
2021-10-29,06:22,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3379903241046645,103.96461080459034
2022-07-19,21:21,Chinatown,1.284366,103.843005,Drop-off Location,1.2826035111271998,103.62008138721808
2023-07-31,13:18,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3884580029184994,103.71357325042007
2024-01-03,04:30,Orchard Road,1.304834,103.831833,Drop-off Location,1.347288371705746,103.89244944906518
2022-04-01,13:34,Little India,1.306978,103.849222,Drop-off Location,1.3124426860266367,103.82375659027184
2024-01-11,05:52,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2508998600529302,103.6246033762306
2022-08-10,08:14,Orchard Road,1.304834,103.831833,Drop-off Location,1.215934499285436,103.70341700254379
2022-02-07,18:03,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.234734241071441,103.92721830249688
2022-07-13,23:48,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3861111069025303,103.86096148965395
2023-08-01,19:50,Clarke Quay,1.290557,103.846659,Drop-off Location,1.382044890389578,103.79411592310288
2022-05-14,15:18,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3296904695814737,103.69958979471055
2024-02-04,08:22,Sentosa Island,1.249404,103.830321,Drop-off Location,1.327771189027277,103.89390668180829
2023-09-01,13:01,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2525668361936146,103.95701228530714
2021-10-13,06:37,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2439695530822423,103.79858229658667
2023-12-20,18:59,Chinatown,1.284366,103.843005,Drop-off Location,1.260384035450829,103.85243179202268
2022-03-01,04:57,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3553180027211755,103.78254409493555
2022-09-05,15:06,Chinatown,1.284366,103.843005,Drop-off Location,1.344360974361492,103.85069967313983
2024-02-27,09:34,Chinatown,1.284366,103.843005,Drop-off Location,1.2884077015070035,103.92891918559454
2023-05-20,21:53,Little India,1.306978,103.849222,Drop-off Location,1.3797009505889037,103.63713079272503
2023-11-24,09:27,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.373986162647328,103.97253777794775
2022-04-08,10:18,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2867790307273599,103.87418059478946
2023-03-25,18:10,Little India,1.306978,103.849222,Drop-off Location,1.2076215961254577,103.623393673776
2022-04-28,21:57,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2457772425260571,103.84006628079077
2023-01-21,06:25,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.363809706758066,103.74762672857432
2024-05-30,16:19,Orchard Road,1.304834,103.831833,Drop-off Location,1.3534813851776948,103.79079138835405
2024-05-02,16:43,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.386545219945668,103.76642751062457
2022-10-02,18:29,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.282172034789518,103.73325250225385
2022-10-10,22:32,Orchard Road,1.304834,103.831833,Drop-off Location,1.313470602547953,103.88328369245059
2022-02-12,00:39,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3933215925094808,103.81938112537657
2024-04-05,18:32,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2067240455801815,103.76875312333989
2023-08-22,13:11,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2303462329813966,103.96870969604487
2024-05-09,06:33,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3940676928913633,103.7945281791519
2023-06-17,00:41,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3027524695948576,103.81281929847688
2022-04-15,17:20,Sentosa Island,1.249404,103.830321,Drop-off Location,1.355305696173641,103.94361625181385
2023-07-20,11:42,Sentosa Island,1.249404,103.830321,Drop-off Location,1.38827549569764,103.93085661802903
2023-06-26,20:49,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2285425799852525,103.689369000334
2022-11-09,05:45,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.279512586822398,103.6223178334063
2023-12-24,13:30,Orchard Road,1.304834,103.831833,Drop-off Location,1.3472431143158277,103.7618298342432
